x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,y
0,0,0,0,0,0,0,0,0,0,0,0.246811,0,0,0,0.651398,0,0.920537,0,3.204628,0,0,0,0,0,0,0,0,0,0.884689,1.561544,0,0,0,0.699331,0,0.490112,0,0.55524,0,1.761574,0,0,1.782192,0,0,0,0,0,1.857703,0,0,1.850631,0,0,0,0.811353,0,0,0,0.564141,0.270355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356212,0,0,0,0,0,0,1.193199,0.977435,0,0,0.567169,1.567078,0,1.671892,0,2.526633,0,2.3802,0,0,0,1.336341,0
0,2.555713,0,0,0,0,0,0,0,0,0,0,0,0,2.358278,0,1.518072,0,1.970418,0,0,0,1.448861,0,0,0,0,0,0,0,0,0,0,0,0.723521,0,0,0.756691,0,0,0,0.818647,0,0,0,0.857529,0,1.840351,0,0,0,0,2.120103,3.651571,0,1.501852,1.110019,1.099205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.570075,0,0,0.930948,0,1.412491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0.745503,0,0.736525,2.032807,0,0,0,2.569654,0,0.430996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.230217,0,0.854988,0,0,2.435719,0,0,1.044925,1.512119,0,0,1.094553,0,0,0.96189,0,0,0,0,0,0,0,0,0,0,0,0,0.748277,0,0,0,0,3.071139,0,0,0,0,0,0,0,1.037455,0.727646,0,1.562628,0,0,0,0,0,0.721781,0,0,0,0,0,0,1.643967,0,0,0,0,0,2.754605,1.195987,0,0,2
0.889152,0,0.794282,1.151421,0.784716,0,0,0,0,0,0,1.588558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31071,0.98393,0.910931,1.445267,0,2.595089,0,0,1.113294,1.611058,0,0,0,0,0,1.024826,1.728144,1.20161,0,0,0,0,0,0,0,2.866375,0,0,0.631796,0,0,0,0,0,0,0,0,0,0,0,0,1.105336,1.228752,0,1.664871,0,0,3.044513,0,0,0.769008,0,0,0,0,0,0,0.677585,0,0,0,0,0,0,0,0,0,0
0,0,1.704032,1.558541,0,0,0,0,0,0,0,0.621559,0,0,0,0,0,0,0,0,0,0,0,0,2.616434,0,0,0,0,0,0,0,0,0,1.331828,0,0,1.392886,0,0,0,1.506933,0,0,0,0,0,0,0,0,3.25295,4.070159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.506394,0,0,0,0
1.040632,0,0.586512,0,0.579449,0,0,0,0,0.782074,0.964343,0.537427,2.216375,0,0,0,0,0,0,0,0,2.686478,0,0,0,0,0,0,0,0,0,0,0,1.221293,0,0.672648,0,0,0,0,0,0,1.501151,0,0,0,0,1.165996,0.75675,0,2.293612,0,2.686478,0,0,0,0,0,0,0,0,0.826337,0,0,2.104309,0,0,1.032623,0,0,0,0,0,0,0.8162,0.907333,0,1.551293,0,0,0,0,0,0.567849,0,0,0,0,1.957432,0,0.500341,0,0,0,0,0,0,1.780968,0,0,0
0,0,0.618331,0,0.610885,0,0,0,0,0,0,0.357474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.537391,0,0.643775,0.765968,0,0,0,2.020221,0,0,0,0.791295,0,0,0,0,1.229253,0.797805,0,1.870854,0,0,0,0,0,0,0,0,0,0,0.620632,0,0,1.109236,0,1.607134,1.725461,0,0,0,0,0,0,0.86048,0,0,0.817727,0,0,0,0,1.158042,0.598656,0,0,0,0,1.302003,0,0.527485,0,0,0,0,0,0,0.991969,0,2.431115,0
0,0,1.295359,0,1.279758,0,0,0,0,0,0,0.748882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.002196,0,0,0,0,0,0,1.348662,0,0,0,0,0,0,0,0,1.657705,0,0,1.901854,0,0,1.671343,0,0,0,0,0,0,0,0,2.43785,2.94937,0,0,0.650089,0,0,0,0,0,0,0,0,0,0,0,0,1.802642,0,0,0,0,0,0,0,0,1.25414,0,0,0,0,0,0,1.105043,0,0,0,0,0,0,0,0,0,2
0.501028,2.273685,0.44757,0.648814,0.44218,0.769996,0,0,0,1.193608,0,0.258752,0,0,0.903575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738572,0,0.5133,0,0,2.384919,0,0,0,0.907815,0,0.903575,0.657125,1.213939,0,0.577479,0,0,0,0,0,0,0,0,0,0,0,0,0.35601,0,0,1.272572,0,0,0,3.227013,1.936843,0,0,0,0,0.622846,0.873698,0,0.938138,1.426772,0,0,0,0,0.433328,0,0,0,2.191736,0,1.596592,0.381812,0,0,0,1.735247,0,0,1.051883,0.826164,0,2
0.274916,1.858763,0.245583,0,0.242626,0.844999,1.079624,0.947259,0,0.654937,1.211364,0.141978,0,0.720102,0,0.94133,0.638307,0,0,0,0,0,2.587861,0.633948,0,0,0,0,0,1.526755,0.613171,0,0,0,0.575825,0.28165,0,0.893209,0,0,1.606117,0.545573,0,0,0,0,0,0.773816,0.316865,0,0,0,0.562438,0,0,0.925112,0,0,0,0.785816,0,0.123248,0,0,0.440556,0,1.011692,0.685303,0,2.023138,1.492394,0.902026,1.122754,0,0.341758,0.379917,0,0,0,0,0,0,0,0.237769,0,0,3.358749,1.517529,0,0,0.588146,0,0.462185,0,0,0,0.90742,0.248574,0,0,2
0,0,0,0,0,0.716513,0,0,0.827974,0.88021,0.684781,0,0,0,0,0,1.082499,0,0.886492,0,0,0,1.033146,0,0,0,0,0,0,0,0,0,0,0,0.976537,0,0,2.108069,1.717059,0,0,0.583757,0,0,1.952311,1.222965,2.622899,0.827974,0,0,0,0,0,3.148209,0,0.675684,1.25454,1.242318,0,0,0.872292,0.209016,2.150213,0,0,1.292524,0,0.733266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.780009,0,0,0,0,0,0,0,0.563125,0,1.242318,0,0.80736,0,0,0.843111,0,0,2
0,2.165561,0,0.905296,0,0,0,0,0,0,0,0,0,0,1.998266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.294137,0,0,0,0,0,0,1.136329,2.42722,0,0,0,0,0,0,0,0,0,1.241512,0,0,0,0,1.430234,0,0,1.605819,0,1.175298,0,0,0,0,0,0,0,1.222796,3.768864,0,0,0,0,0,0,0,0.548317,0,0,0,0,0,0,0,0,0.604626,0,0,0,0,0,0,0,0,0,0,0,3.115615,0,0,0,0,2
0,1.401634,0,0,0,0,0,0,0,1.353953,1.05334,0,4.841837,0,0,0,0,0,0,0,0,0,0,0,2.471063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.209216,0.969176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.079374,1.386173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.546516,0,0,0,0,0,0,0,0,0,2
0,3.593722,0,1.190566,0,1.412933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.074639,0,0,0,0,0,0,0,0,0,0,0,0.641896,0,0,0,0,0,2.313257,0,0,0,1.658049,0,0,0,0,0,1.242461,0,0,0,0,0,0,1.545649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.074802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.516001,0,2
0,0,0,0,0,0,0,0,0,3.064498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.568869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.046258,0,0,0,0,0,0,0,0,0,0,2.311178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.592915,0,0.529653,0,0.523274,0,0,0,0,0,0,0.485326,0,0,0,0,0,0,0,0,0,1.922589,0,0,0,0,0,0,1.540271,0,0,1.503564,0,0.551447,0,0.607438,0,0.686196,2.535119,0,0,0.74238,0,0,0,0,0,0,0.683387,0,1.269986,3.795299,0,0,0,0,0,0,0,0,0,0.265812,0,0,1.900307,2.074169,0,0,0,0,0,0,0,0,0.737073,1.033931,1.748887,0,0.844218,0,0,0,0,0.512799,0,0,0,0,0,0,0.451835,0,0.9968,0,0,0,1.234758,1.244795,0,0,0
0,0.294689,0,0,0,0,2.523572,0,0,0,0,0.233608,3.444936,0,0,0.516281,0,0,0,0.926061,0,0,0,0,0.519532,0,0,0.532497,0,0.783591,1.066043,0.606027,2.212402,0,0.716625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92896,0,0,0,0.36267,0.558725,0.218519,0,0.253489,0,0,1.043906,0.526437,0,0,0,0,0,0.237142,0,0,0,0,0,0,0,0,0,0,0,0.532497,2.200315,2.312512,0,0,2.517175,0,0,0,1.911999,0,0.114903,0,0.588584,0,0,0.423971,0.628005,0.216082,0,0.334124,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.209679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,3.916798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.748774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11733,0,0,4.884896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,1.432423,0,0,0,0,0,0,0,0,0,0,0,0,2.664807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.913645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.092023,2.324364,0,0,0,3.491389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0.350568,5.923382,0,0,0,0,0,0,0,2.324301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.571217,0,0,0,0,0,0,0,0.8903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304321,0,0,0,1.881877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.023759,0,0,0,0,0,0,0,0,0.613772,0,0,2
0,0,0,0,0,2.351809,0,0,0,1.822826,3.562445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.832852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.814683,0,0,0,0,0,2.803195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,3.25455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.433302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,4.920827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.269244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.705643,0,0.630352,0,0.622761,0,0,0,0,0,0,0.577599,0,0,0,1.52443,0,0,2.126573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.523861,0.985335,0.722926,0,1.294373,3.017107,0,0,0,1.278556,0,0,0,0,0,0.813316,0,0,0,0,0,0,1.620874,1.898765,1.880267,0,0,2.09251,0.632698,0,0,0,0,0,1.109809,0,1.363914,0,0,0,0,0.877209,0.975154,0,1.321263,1.592451,0,1.52443,0,0,0.610294,0,0,0,0,0,0,0.53774,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.899385,2.217989,0,0,0,0,3.262337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.773545,2.849685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.540799,1.281869,0,0,0,0,0,0,0,0,0,0,0,0,3.388653,0,0,0,0,0,0,2.227128,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575392,0,0,0,0,0,0,0.682704,1.245032,0,0
0,1.747646,0,0,0,0,0,0,0,1.065132,1.313371,0.461803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.681781,0,0,0,0,0,0.989515,0,0,0,0,0,0,0,0,0,0,0,0,1.588009,0,0,0,0,0,0,0,0,0,0,1.818746,0,0,0.400881,0,0,0,0,3.290657,1.406364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.538536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.834358,0.381357,0,0.376764,0,0,1.856149,0,0,0,0.440946,0,0,0,0,0,0,0,0,0,0,0,0,0.928074,0,0,0,0,1.834974,1.904342,0,0,1.258618,0.596118,0,0,0.783083,1.245975,0,0,0,0.773514,3.78491,0,0,0,0,0.492048,0,0.914407,0,0,0,1.581929,0.618698,0,2.153129,0,2.161388,1.597449,0.798074,0,0,1.08431,0,0,0,0,0.825155,0,0,0,0,0.334836,0,0,0.799352,0,0,0,0,0,0,0,0,0,0,0,0,0.325328,0,0,0,0,0,0,0.896269,0.703943,0,0
1.183607,0,0,0,0,0,0,0,0,0,2.75537,0,0,0,0,2.556998,0,0,0,0,0,0,0,0,0,0,0,0,4.873392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.715351,0,0,0,0,2.214478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.202712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,5.120994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.074927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0.597679,1.168119,0.533908,0,0.527478,0,0,0,0,0,0,0.308667,0,0,0,2.998054,0,0,0,2.615148,0,0,0,0,0,0,0,0,0,0,0,0,0,1.290709,0,0.612318,0,0,0,0,0,0,1.082936,0,0,0,0,0,0.688878,2.697246,0,0,0,0,2.214735,0.86619,1.608253,0,0,0,1.118232,0.622154,0,0,0,0,0,0,0,0,0,0,0,0,0.742995,0.825955,0,1.119109,0,0,0,3.1572,0,0.516919,0,0,0,0,0,0,0.455466,0,0,0,0,0,0,0,0,0,1
0,0,0,1.567058,0,0,0,0,0,1.441438,0,0,0,0,2.182373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.844882,0,0,0,2.228353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.910683,0,0,3.256216,0,0,0,0,0,0,0,0,2.116647,0,0,0,2.338993,0,0,0,0,0,1.672303,0,0,0,0,0,0,0,0,0,0,0,0,2.27623,0,0,0,0,0,0,0,0,0,0,0,2
1.32017,0,1.179311,0,1.165108,0,0,0,0,1.572531,3.07328,0.681792,0,0,2.38085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.460892,1.352506,0,0,0,0,0,0,0,0,0,0,0,0,1.521613,0,0,0,2.700877,0,0,0,0,0,0,0,0,0.59185,0,0,0,0,0,0,0,0,0,0,0,0,1.641149,1.824392,0,0,0,0,0,0,0,1.141785,0,0,0,0,0,0,2.60059,0,0,0,0,0,0,1.193675,0,0,2
0.639115,0,0.570923,0,0.564047,0,0,0,0,0,0,0.330066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.668737,0,0.654769,0,1.17234,3.530672,0,0,0,1.158014,0,0,0,0,1.79894,0.736636,0,0,0,0,0,0,0,0,0,4.318243,0,0,0.665287,0,0,0,0,0,1.593168,0,0,0,0,0,0,0.794506,0.883216,0,1.196695,0,0,0,0,0,0.552756,0,0,0,0,1.905404,0,0.487042,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,2.38272,0,0,0,0,0,0,0,0,0,0,4.32142,0,0,0,0,0,0,0,0,0,0,0,0,0,1.396603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.899006,0,0,0,0,0,0,0,0,0,0,0,0,0,3.866392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.524374,0,0,0,0,0,0,0,0,0,2
0.891442,0,0.796327,0,0.786737,0,0,0,0,0,0,0.460379,0,0,0,0,0,0,1.694999,0,0,0,0,0,0,0,0,0,0,1.650217,0,0,0,1.314086,0,0.913276,0,1.031688,0,0,0,0,1.615206,0,0,0,0,2.509173,1.027465,0,1.204704,0,0,0,0,0,0,0,0,0,0,1.121946,0,0,2.264192,0,0,1.402027,0,0,0,0,0,0,1.108182,1.231916,0,1.669159,1.269274,0,0,0,2.363815,0.770988,0,0,0,0,0,0,0.67933,0,0,0,0,0,1.856446,1.871536,0,0,2
0.600433,0,0.536369,1.232372,0.529909,0.922765,0,0,0,1.660668,0,0.310089,0,0,0,0,0,0,0,0,0,0,0,0,2.610624,0,0,0,0,0,0,0,0,0.885106,0.419212,0.61514,0,0,3.316982,0,0,1.191565,1.087927,0,0,0.7875,0,0,0.692052,0,0,0,0,0,0,0,0,0,0,0,0,0.426644,0,0,1.525053,1.664583,0,0,0,0,0,3.213063,0,1.099872,0.941876,0.829761,1.117416,1.124267,0,0,0,0,0,0.519301,0,0,0,0,0,0,0.457565,0,0,0,0,0,0,1.260579,0,0,2
0.287791,0,0.257084,0,0.253988,0,0,0,0,0,0,0.49373,0,0,0,0,0,0.878607,0.547209,1.888846,0,0,0,0,0.625643,0,0,0,0.747621,1.237012,2.726691,0,0,0.621495,0.667477,0.684597,0.467788,0,0.839949,0,0.724112,0,0.521449,2.696044,0,0,0,0.511088,0.331704,2.869046,0,0,0,0,1.562286,0,1.134471,0.48383,0,0,0.538444,0.491227,0,0,0,0,2.118144,0.452627,0,0,0,0,0,0,0.357763,0.501853,0,0.538867,0,0,0,1.037723,0,0.248904,0.718534,0,0,0,0,0.578615,0.219313,2.061741,0,0.932913,0,0.809226,0,0,0,0.637736,1
0,0,0,0,0,1.493921,0,0,0,3.670455,0,0,0,0,1.753088,0,0,0,0,0,0,0,2.154097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.217126,0,0,1.753088,2.020721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.847561,0,0,1.384089,0,0,0,0,0,0,0,3.433004,0,0,0,0,0,1.634245,0,1.683336,0,0,0,0,0,2
0.866572,0,0.774111,0,0.764788,0,0,0,0,0,0,0.447535,0,0,0,1.872092,2.012028,0,0,0,0,0,0,0,0,0,0,0,0,1.604178,0,0,0,0.805965,1.210051,0.887797,0,0,0,0,0,0,0.99065,0,0,0,0,1.538945,0.9988,0,0,0,0,0,0,0,0,0,2.793581,0,1.621318,0.615751,0,0,0,0,0,1.362913,0,0,0,0,0,0,1.077265,1.197547,0,0,0,0,0,0,0,0.749478,2.16359,0,0,0,0,1.742277,0.660377,0,2.913735,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0.521014,0,0,0,0,0,0,0,0,2.179464,0,0,0,0,0,0,0,0,0,0,0,0,1.487159,0,0,0,0,4.802178,0,0,0,1.82794,0,0,0,0,1.791618,0,0,0,0,0,0,0,0,0,0,0,0,0,0.716848,0,0,2.562401,0,0,0,0,0,0,0,0,0,0,0,0,1.888998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11803,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.260175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.197109,0,0,1.984358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.484905,0,2.882571,0,3.901913,0,0.768681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.540309,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8187,0,0,0,0,0,0,0,2
0,0,1.139115,0,1.125396,1.959725,0,0,0,0,0,1.043783,0,3.340126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.185989,0,0,0,2.339071,2.348151,0,0,0,1.457756,0,0,0,0,0,1.469749,0,0,0,0,0,0,0,0,0,0,0,0,0.571677,0,0,2.043479,0,0,0,0,0,0,0,0,0,1.000157,0,0,1.506449,0,0,0,0,0,0,0,0,0,0,0,0,0.971755,0,2.143802,0,0,0,0,1.827445,0,0,2
0,0,0.511436,0.741397,0.505277,0,0,1.972702,0,0,0,0.295675,0,0,0,0,2.106887,0,0,0,1.960354,0,1.268693,0,0,0,0,0,0,0,2.023922,0,0,0.843963,1.122172,0,0,1.325191,1.670971,0,0,0,1.037356,0,0,0,0,0,0.659883,0,0,0,1.171299,3.197494,0,1.659465,1.540562,0.962517,0,0,1.071166,0.720562,1.32022,0,0,0,0,0,0,0,0,0,0,1.048746,0.711723,0,0,1.072007,0.815183,0,0,0,0,0.495162,0,0,0,0,0,0,0.436295,0,0,0,0,0,0,0,0,0,3
0.503958,0,0,0,0,0,0,0,0,0,2.346372,0,0,0,0,3.056432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.557677,0.516302,2.299661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.315202,0,0,0,0,0,0,0,0,0,0,0,0,0,2.734602,0,0,0,0,0,0.696439,1.875749,0,0.717558,0,0,0,0,0.435862,0,0,3.559569,0,0,0,0.891725,0,0,0,0,0,0,0,0,0,1
0,0,0.180557,0,0.178382,0,1.001611,0,0.35895,0,0,0.165446,0,1.758732,0,0.692082,0,0,0,0.88439,0,0,0,0.466089,0.696441,0,0,3.746073,0.525074,0,1.842686,0.51256,3.135879,0.297952,0.396171,0,0,0.54315,0,0,0.508562,0,0.231064,0.597333,0,0,0,0.927873,0.232965,1.725493,0.546302,0,0.827029,0.486165,0,0.757208,0,0.679612,0.651587,0,0,0.335313,0.466089,0,0,0,0,0.317892,0,0,0,0,0,0,0.158531,0.279321,0,0.238782,0.456139,0,0.436655,1.457639,0,0,0.504645,0,0.713819,0,0,0.812753,0.244131,1.120728,0.953957,1.038482,0.350013,0.900797,0,0,0,1.1578,1
0.755443,0,0.674839,0,0.666712,0,0,0,0,0,0,0.390143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.170025,0,0,0,0,0,0,1.113608,0.835968,0.773946,0,0,0,0,0,0,1.368789,0,0,0,0,0,0.870715,0,0,0,3.091054,0,0,0,0,0,2.435334,2.159349,0,0.536787,0,0,0,0,0,0,1.62188,0,0,0,0,0,0.939117,1.043974,0,1.414511,0,0,0,0,0,0.653365,0,0,0,0,0,0,0.575691,0,0,0,0,0,0,0,0,0,2
0,0,0.180536,0,0.178362,0,1.001494,0,0,0,0,0.165427,0,1.758528,0,0.873208,0,0,0,0.884287,0,0,0,0.466035,0.69636,0,0,3.745637,0.525013,0,1.842471,0.512501,3.081828,0.37593,0.396124,0,0,0.543087,0.372154,0,0.508503,0,0.231037,0.597264,0,0,0,0.927765,0.232937,1.725292,0.546239,0,0.826932,0.486108,0,0.75712,0,0.679533,0.651511,0,0,0.335274,0.466035,0,0,0,0,0.317855,0,0,0,0,0,0,0.158513,0.279289,0,0.238754,0.456086,0,0.436604,1.45747,0,0,0.504586,0,0.713736,0,0,0.812658,0.244102,1.120598,0.953846,1.038361,0.349973,0.900693,0,0,0,1.157666,0
0,0,0,0,0,1.351898,0,0,0,0,0,0.454297,0,0,0,0,0,0,0,0,3.012031,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5876,0,1.429847,0,0,0,0,0,0,0,0,0,0,0,0,0,3.072977,4.851815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.766985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.795379,1.450514,0,0
0,0,0.204405,0,0.201943,0,0,0,0,0,0,0.118172,0,3.433075,0,0.494328,0,3.244059,0,2.046183,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212816,0.783913,0,0,1.259181,0,0,1.33681,0,0.261582,0.676228,0,0,0,0,1.054937,0,0,0,0,0,0,1.576805,0,0,0,0,0,0.498345,0,0,0,0,0,0,0,0,0,0,0,0,0.17947,0,0,0.27032,0,0,0,0,0,0,0,0,0,0,0,1.702388,0.174373,0,0,2.351287,0,1.493942,0,0,0,2.4376,0
1.04664,0,0.934967,0,0.923707,0,0,0,0,0,0,0.54053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.542866,1.696741,1.072276,0,2.422608,0,0,0,0,1.896411,0,0,1.372725,0,0,1.206346,0,0,0,0,0,0,0,0,0,3.374072,0,0,0.7437,0,0,0,0,0,0,2.24706,0,0,0,0,0,1.301115,1.446391,0,1.959757,0,0,0,0,0,0.905216,0,0,0,0,0,0,0.7976,0,0,0,0,0,0,1.892709,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.317088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.133386,1.701631,0,0,0,0,0,0,0,1.393099,0,0,0,0,0,0,0,0,0,0,0,0,2.799177,0,2.048716,0,0,0,0.546321,0,0,1.952843,3.378366,0,0,0,0,0,0,0,0,0,0,0,1.439633,0,0,0,0,0,0,0,0,0,0,0,2.450072,0,0,0,0,0,0,0,2.2037,0,0,1
0,0,0,0,0,0,0,0,2.894935,0,0,0.531158,0,0,0,0,0,0,1.955589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.436152,0,1.671757,0,3.001769,0,0,0,0,0,0,0,0,0,0,0,1.389915,2.194489,0,0,0,1.49055,0,1.729087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.896748,0,0,0,0,0,0,0,0,0,0,0,0,3.066263,0,0,0,0,0,0,0,0,1.859891,0,0,3
