x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.514406,2.374954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.364126,0,0,0,0,0,0,2
1.919413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.121308,3.326722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1.056762,0,0,0,0,0,0,0,0,0,2.160601,0,0,0,0,0,0,0,0,0,0,0,1.851107,0.788818,0,0,1.733177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.532488,0,0,0,0,0,1
2.475229,0,2.735947,0,0,0,0,0,0,0,0,0,1.941172,0,0,0,0,0,0,0,0,0,1.367794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.53599,0,0,0,0,0,2.370269,0,0,0,0,0,0,0,0,0,0,0,0,0,1.214499,0,0,0,0,0,0.879068,0,0,0,0,0,0,0,0,3.331358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.052889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.877734,0,0,0,0,0,0,0,3
1.288301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.534742,0,0,0,0,0,0,0,0,2.112919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.588843,0,0,0,0,0,0,0,0,0,1
0.719472,0,0,0.65025,1.302881,0.991592,2.722459,0.57211,0.535715,0.417403,1.216641,0,0,0,0,0,0,0,0,0,0,0,0.283238,0.1913,0,1.4646,0.420322,0,0.787473,0,0.56112,0,0,0,1.119568,0,0.615245,0,0,0,0,0,0,0,0,0.971576,0,0,0,0,0,0,0,0,0,0,0
0.752039,0,0,0.518485,0,0,0.903677,0,0,0,0.6622,0,0.805173,0,0,0,0,0.637248,0,1.89181,2.060294,0,1.398487,0,0,0,0.531199,0,0,0,0,0,0,0,0.965819,0,0,0,0,0,0,0,1.321733,0,0,0,0.650849,0,0.611793,0,1.469143,0.639918,0,0,0,0,1
1.517306,0,0,1.046091,0,0,0,0,0,1.064299,0,0,0,0,0,0,0,1.285704,0,0,0,0,0,0,1.086911,0,0,0,0,0,0,0,0,2.064653,0,0,1.56876,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988043,2.046333,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.760018,2.261291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2.045737,0,0,0,0,0,0,0,0,0,0,0,0,0,3.168808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.241604,0,0,0,0,0,0,0,0,1
1.456699,0,0,1.165963,0,0,0,0,0,1.880175,0,0,0,0,0,0,0,0,2.856178,0,0,0,0,1.08735,1.211461,0,1.194553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.892604,0,0,0,0,0,2.490464,0,0,0,0,0,0,0,0,0,0,0,3.500289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1.570866,2.069943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.535377,0,0,2
0,0,0,0,0,0,0,0,0,1.192204,1.496611,0,0,0,0,0,0,0,0,0,0,0,0,0.5464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.910425,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.173458,0,0,3
0,0,0,1.037287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.432252,0.483675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66835,2.497219,0,0,1.302095,0,0,0,2.274857,0,0,0,0,0,2
0,3.682926,0,0,0,0,0,1.912334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.424853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.001391,0,0,0,0,0,3.525626,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43161,0,0,0,0,0,0,0,1.941351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2.81956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.955658,0,0,0,0,0,0,0,0,0,0,0,0,1.805244,0,0,0,2.053716,0,0,0,0,1
1.365337,0,0,0,1.064834,1.187244,0,0,0,1.584207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.595285,0.82941,0,0,0,1.567187,0,2.435478,0,0,0,0,0,0,0,0,0,0,0,0,0,0.844638,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.349094,0,0,0,0,0,0,2.496683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29146,0,0,0,0,0,2.438627,0,0,0,3
0.967218,0,0,0,0,0,0,3.42221,2.021816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.586317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.624863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.415874,0,0,0,0,0,0,1.065641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.511325,0,0,3.068172,0,0,0,0,0,0,2
0.433488,0,0,2.081819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38983,0.759331,0,1.142787,1.764867,0,0,0,0,0,0,1.160046,0,0,0,0,0,0,0,0,0,1.116117,0,0,0,0.871094,0,0.818822,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,2.435886,0,0,0,0,0,0,0,0,0,1.082916,0.731406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48153,3.068394,0,0,0,0,3
0,0,0,1.262169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.252487,1.177069,2.078553,0,0,0,0,0,0,0,2.109944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.557777,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.415832,0,0,0,0,0,0,4.152902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.387616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.788787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.387306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.552016,0,0,0,2.14396,2.390423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.669951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.934683,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.932973,0,0,0,0,0,0,0,0,0,0,1.067986,1.024913,0,0,0,0,0,0,0,0,0,2.318635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.931684,0,0,2.246985,1.425028,0,3
0.892649,1.042811,0,1.230855,0,0,3.217917,0,0,0,0.786012,0,0,0,0.943837,0,0,0,0,0,0.871108,0,0,0,0.639443,0,0,0,0,0,0,0,0,0,1.679446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.696453,1.889147,0,0,2.416854,0,0,0,0,0,0,0,0,0,0,0,0,0,2.731098,0,0,0,0.769711,0,0,0,1.142241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.414176,0,0,2.755826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.504763,0,0,0.509815,0,0,0,0,0,0,0.651127,0,0,0,0,0,0,0,0,0,0,1.512834,0.703937,0.6145,0,0,0,0,0,0,1.105164,0,0.852249,0,0,0,0,0,0,0,0,0,0.819976,0,0,0,1.485954,0,0,0,0,1.766437,0,0,0,2.683705,2
0,0,0,0,0,0,0,0,1.684951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.555334,0,1.640874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.075406,0,0,0,0,0,0,0,1.218768,1.592586,1.723818,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.920282,0,0.780002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.690476,0,0,0,0,0,0,0,0,0,0,0,0,2.777882,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.387616,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,2.728044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.436415,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.657256,0,0,0,0,0,0,2.824257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.292835,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.477329,0,0,0,0,0,0,3.486492,2
0.560582,0,0,0,0,0,0,0,1.171808,0.913016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.919401,0.956017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.869228,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1.425069,0,0,0,0,0,0,0,0,1.139716,0.68543,0.292084,0,0,0,0.667321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.596837,0,0,0,0,0,0,0,0,0,0,3.517253,0,0,3
0.641713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70173,0.673428,0,0,0.690475,0,0,0,0,0,0,0,0,1.540539,1.279218,0,0,0,0,0,0,0,0,1.289523,0,1.212142,0,0,1.59987,0,2.615068,0.936328,0,3
0.839883,2.80737,1.048244,0,0,0,0,0,1.250744,0.48726,0,0,0,0,1.468982,0,0,1.177247,0,0,0.677893,0,0,0,0.995224,0.609013,0,0.510208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.152985,0,0,0,0.519576,0,0.734491,0,0,0,0,0,0,0
2.123971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.840631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.134061,0,0,2.607256,0,0,0,0,0,0,2
1.40571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.583239,1.553571,0,0,2.861546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.7203,0,0,1.153077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.097981,0.796066,0.537666,0,0,0,0,0,0,0,0,0,2.275811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.626615,0,0,2
0.663547,3.599777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.131614,0,0,0,2.138209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.462347,0,0,0,1.600884,0,0,1.632239,0,1.190857,0,0,0,0,0,0,0,0,0,0,0,0,0,1.267268,0,2.97684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2.773533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.371225,0.82466,0.556979,0,0,0,0,0,0,0,0,0,0,1.403863,0,0,0,0,0,0,0,0,0,0,0,0,2.591778,0,0,0,0,0,0,0,0,1
0,3.080895,0,0,0,0,0,1.599733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.264159,0,0,0,0,0,0,0,0,0,0,0,0,1.440034,0,0,0,0,0,0,0,0,0,0
1.683241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.101582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.607309,0,0,0,0,0,0,2
0,0,0,0.995919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.143268,0,1.303695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.250166,0,0,0,0,0,0,3.699962,0,0,2
0,0,0,0,0,0,0,0,1.456797,1.135065,0,0,0,0,0,0,0,0,0,0,0,1.280709,0,0,1.159181,1.418687,1.811616,0,0,0,0,0,0,0,0,0,1.673068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.182395,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.786329,0,0,0,0,0,2.216955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1.183846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.329227,0,0,0,0,2.073717,1.767358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.236186,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,3.161535,0,0,0,0,0,0,0,0,0,0,0,0,1.700134,0,0,0,2.522977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.951488,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.348084,0,0,0,0,0,0,0,0.606858,0.819749,0.913317,1.117781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.315897,0,0,3.546605,0,0,3
1.002661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.920397,0,0,0,0,2.606384,1.709938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,1.187527,0,2.877734,0,0,0,0,0,0,0,0,0,0,0.508418,1.431901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.597877,0,0,0,0.908904,1.9676,0,0,0,1
0.683496,0,0,0,0,1.668528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.020388,0,0,1.120989,0,0,0,0,0,0,0,0,0,2.60068,0,0,0,0,0,0,2.634137,0,0,0,0,0,0,0,0,0,0,0,0,2
0.512044,0,0,0,0,1.249985,0,0,0,0,0,0,0,0,0,0,0,3.193545,0,0,0,0,0,0,2.390971,0,0,0,0,0,0,0,0,0,0,0,1.229248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.618078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41573,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.010269,0,0,0,1.499226,0,0,0,0,0,0,0,0,0,0,2.88818,0,0,0,0,0,0,0,0,0,0,0,0,2.764284,0,0,0,0,0,2
0.599647,3.776748,0,0,0,0,0,0,0,0,0,0,0.940533,0,0,0,0,0,0,0,0,0,0,0,0,1.934727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.250595,0,0,0,0,1.64203,0,0,0,0,0,0,0,0,0,0,0,0,2.287978,0.868159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.950303,0,0,1.766143,2.689217,0,0,0,0.993229,0,1.539744,0,0,0,0,0,0,0,0,1.387676,0,0,0,0,0,0,0.779288,0,0,0,0,0,0,0,0,0,1.140681,0,0,0,0,0,0,0,0,0,0,0,0.897522,0,0,0,0,0,0,0,0
2.943611,0,3.253664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1.556896,0,0,0,0,0,0,2.996462,0,0,0,0,1.954098,0,2.007478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.714835,0,0,0,0,0,0,0,0,0,0,1.925849,1.121203,0,0,1.837255,0,3.069785,0,0,0,0,0,0,0,0,0,0,0,0,0.987475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1.43359,0,0,0,0,0,0,0,0,0,0,0,0,0.523392,1.166265,0,0,0,0,0,0,0,0,0,1.319206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.216689,0,0,0,1.863997,1
0.692852,0,0,2.099363,0,0,0,0.975854,0,0,0,2.734555,0,0,0,0,0,0,0,0,0.990516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04943,0,0,0,0,0,0,0,0,0,0,1.962473,0,0,0,0,0,0,0,0,2
0.779062,0,0,0,0,0,0,0,0,0,1.592829,0,0,0,0,0,0,3.06562,0,0,0,0,0.861008,0.921701,0,0,1.277725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86699,0,0,0,0,0,3
0.464887,0,0,0,0,0,0,0,0.971773,1.200068,0,0,0,0,0,0,0,0,0,0,1.053386,0,0.513787,0.694028,0.773245,0,0,0,0,0,0,1.498048,0,2.937651,0,1.823026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.743878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.913291,0,0,0,2.8393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,1.767105,0,0,0,0,0,3.289494,0,0,0,0,0,0,0,0,1.000146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07544,0,0,0,0,0,0,3
0.577166,0,0,0,0,0,0,0,0,0,1.180044,0,0,0,0,0,0,0,0,0,0,0,0,1.113664,0,0,0,0,0,0,3.791066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.383155,0,0,0,0,0,3
0.476571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.822081,0.998675,0,0,0,0.812744,0,0,0,0,1.27534,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95767,2.967155,0.900203,1.170019,0.720574,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.178952,0,3.215156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.742995,0,0,0,0,0,0,0,0,1
0,0,2.202122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.830577,1.225632,0.320236,0.713576,0,0,1.15962,0,0,1.878624,0,0,1.35548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.648667,1.343452,0,0,0,0,1
0.801194,0,0,0,0,0,0,0,0,0,0,0,0,0,3.117612,0,0,0,0,0,0,2.333597,0.885469,0,0,1.630959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.954496,1.408117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.518438,0,1.926436,1.588244,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.832197,0,0,0,3.986756,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,2.346332,0,0,0,0,1.856985,0,0,0,0,1.043103,0.704517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89662,0,0,0,2.261841,0,0,0,0,0,2
0,0,0,1.442612,0,0,0,0,0,0,0,1.213923,0,0,1.106216,2.909219,0,1.40511,0,1.315923,0,0,0,0,0,0,0,1.217924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905447,0,0,0,0,0,0,0,0,0,1
0.903116,0,0,0,2.295629,0,0,1.008038,1.496063,0.735449,1.463288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.455096,0,0,0,0,0,0,0,0,0,1.970502,0,0,0,0,0,0,0,1.10861,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2.157138,0,0,1.965742,0,0,0,0,0,0,0,0.884905,0,0,0,0,0,0,0,0,0,0,0,2.387621,0,0,0,0,0,0,0,2.061552,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.054456,0,0,0,2.308702,2.574103,0,0,0,1.717385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2.021966,0,0,0,0,0,0,0,0,0,0,0,2.191778,0,1.069035,0,0,1.969072,1.586434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.679904,0,0,0,0,0,0,0,0,1
0.400359,0,0.885058,0.640906,1.389338,0,0,0,2.510661,0.652062,0,0,0,0,0,0,0,0,0,0,0.907172,0,0,0,0.665915,0.814994,0,0,1.94979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.390617,0,0,0,1.253722,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,3.202712,2.998968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.932689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.929827,1
0.877408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.969699,1.838646,0,0,0,0,0,0,0,0,0,0,0,3.440699,0,0,0,0,0,0,0,0,0,0,0,1.523805,0,0,0,0,0,0,0,0,3
1.58196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.660146,0,0,0,0,0,2.185325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.972011,0,0,2.30825,0,1
2.19119,0,0,0,3.026917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.299485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2.597389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.079611,0,0,0,0,0.832968,0,0,1.694964,0,0,0,0,0,0,1.543209,0,0,0,0,1.257578,0,0,0,0,1.696524,0,0,0,0.965016,0,0,0,0,1
1.409634,0,0.938077,0.679299,0.929085,0,0,1.501407,1.77404,0,0,1.143227,0,0,0,0,0,0.834896,0,0,1.523965,0,0,0,0,0.863816,0.695956,1.146995,1.303873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.041792,0,0,0,0,0,0,0
0,0,1.235453,0.894641,2.447222,1.364273,0,0,1.168211,1.442654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.916578,0,0,0,0,0,0,0,0,0,0,1.765739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.292439,0,0
1.557874,0,0,2.493889,0,0,0,0,3.256489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
